"gene"	"logFC"	"logCPM"	"LR"	"PValue"	"FDR"
"CYP3A7-CYP3A51P"	0.304463881272391	1.17993623153501	0.498284821119839	0.480254727884126	0.849342412131978
"CYP3A43"	-0.21100335565843	-0.258737819849485	0.163886922343877	0.685602844481348	0.894455223653002
"TRIM4"	0.155855383734007	3.51641536670282	0.186224630404119	0.666077578040489	0.893603752668567
"AZGP1"	0.493856401276588	4.29261872782102	1.83794486519881	0.175192012734737	0.674801160846884
"GJC3"	-0.00185957647820402	1.16790540142098	1.67437202343024e-05	0.996735138001109	0.925225770644869
"ZKSCAN1"	-0.367595597845678	6.82666114497684	1.48430957589561	0.223101464585621	0.718142029658155
"ZSCAN21"	-0.0444927254614163	3.0097739067486	0.013277711657957	0.908263650178098	0.91936796352399
"ZNF3"	-0.0850540013403607	5.2101682398812	0.0683103765005342	0.793812943232756	0.90689175107845
"COPS6"	-0.0830883170728545	5.40218559705104	0.0647787885110382	0.79909634649349	0.908362448497351
"MCM7"	0.234243520425242	5.69294689579357	0.511332710279277	0.474562504444438	0.847868141160486
"AP4M1"	0.00508983160845133	4.8143381359632	0.00023684865326068	0.987721130664075	0.924864174909378
"TAF6"	0.553012491241381	4.30625223883148	2.42793623789056	0.119189723390721	0.595143862421964
"CNPY4"	-0.0496122944569204	1.60468544694313	0.0130432500188715	0.909073664257357	0.91936796352399
"MBLAC1"	0.427814009271579	-1.03548571097687	0.375794831138164	0.539862408613439	0.867138570210295
"LAMTOR4"	-0.0292469202876869	4.41050317175642	0.00752892753325085	0.930854816816901	0.919676126671694
"C7orf43"	0.0070922053819553	2.75712433259757	0.000265356303961184	0.987003226229518	0.924663453469824
"GAL3ST4"	0.502410077063131	0.158589522682719	0.775385594269711	0.378556114837324	0.812487173014424
"GPC2"	-0.294184209399893	0.0209498948901139	0.290342775957409	0.59000095510254	0.879807534252005
"STAG3"	-0.467868197223338	4.59294364706451	2.10340620237236	0.146971408818309	0.640257021164368
"CASTOR3"	-0.434010349585767	7.03289843899553	2.01997476429018	0.155241721516168	0.650326509515483
"PVRIG"	-1.36868499002064	-1.23276202749594	5.06817420680583	0.0243690378561464	0.269915425443753
"SPDYE3"	-0.670600517712291	6.24692483061907	4.82494191380577	0.028050810339395	0.29271994507024
"STAG3L5P-PVRIG2P-PILRB"	0.245565087360336	5.22800307841853	0.593191408919019	0.441187667433139	0.836306629125061
"STAG3L5P"	-0.100978617495403	2.3622266879877	0.0618935816375306	0.803527708108492	0.90889059973855
"PILRB"	-0.210106121150398	5.2608749838668	0.418316687687494	0.517778181624382	0.859785554236088
"PILRA"	0.391939788162706	3.59083083883174	1.17585961804013	0.278200509715897	0.762178003602003
"PMS2P1"	-0.673720493959212	5.86179584734254	4.50686908994736	0.0337589817352113	0.322008872871167
"ZCWPW1"	-0.226009760440556	3.63571800341664	0.413933777811328	0.519979597757316	0.860581088031577
"MEPCE"	0.460117259887184	4.10306480488438	1.62476629919401	0.202428473865386	0.700531535750379
"PPP1R35"	-0.131190073827347	0.564024492865678	0.0678048439475032	0.794560153974303	0.90689175107845
"C7orf61"	1.27323419261244	1.28932269516301	8.15896919335603	0.00428487183543727	0.0891171185168265
"TSC22D4"	-0.0452356749863252	6.31082476886432	0.0206715546006535	0.885677310064108	0.917751225235374
"NYAP1"	0.908747056844716	2.37585581938077	4.22444740536575	0.0398455919478847	0.350776499255706
"AGFG2"	0.73450139936713	4.37576347235034	4.71451879269235	0.0299089354282595	0.302601935032101
"LRCH4"	0.324828540197088	4.58377984780537	0.942668713768587	0.331592460502646	0.789561162819097
"FBXO24"	-0.00634257701520388	-0.206715993683116	0.000153977620079182	0.990099486558951	0.925013281384902
"PCOLCE"	0.672429841735061	1.2393104345724	1.83256333697922	0.175825076726948	0.675517286709203
"AC069281.2"	0.753232259683022	1.71126348297051	3.00578325084435	0.0829678676302381	0.508551053300436
"MOSPD3"	0.139646159254111	2.73229433017699	0.118657222219539	0.730495427936758	0.900336763758003
"TFR2"	0.227521928671426	1.31053741695556	0.238645608622765	0.62518604335963	0.884740164272893
"ACTL6B"	0.0645378715439665	3.00779445643959	0.0221168331890027	0.881776715272154	0.917124787428865
"GNB2"	0.669006548113412	5.4820842353563	3.87950434409404	0.0488789855237721	0.392436191540003
"GIGYF1"	0.00311736079662996	4.32723479053566	8.59855357635553e-05	0.992601451271761	0.925132970506627
"POP7"	-0.169311698313777	1.99085436461353	0.116194180680568	0.733199436232108	0.901079098893502
"EPHB4"	0.884501778531549	2.59971547211972	4.79397205325643	0.0285594938794472	0.295777334958602
"SLC12A9"	-0.00925988489926921	4.25824980550036	0.000707101591590487	0.978785647074572	0.924124019304187
"TRIP6"	-0.0443623476658698	2.62474132122138	0.013033032214854	0.909109131596495	0.91936796352399
"SRRT"	0.223968138415602	5.64078291521937	0.463887425689514	0.495812761710709	0.854938205121691
"ACHE"	0.369421220281676	3.09733460346987	0.625888147709958	0.428867592010958	0.832127981789636
"MUC3A"	0.734921192651536	-0.843570452743714	1.75729009703134	0.184962884097469	0.683434848718273
"MUC12"	1.10819989259389	4.05685322530153	9.84687694514415	0.00170120325166837	0.0469578580516855
"MUC17"	3.46726872018697	0.830434022566744	54.0128390253272	1.99183812395053e-13	1.4883918707951e-10
"TRIM56"	0.889114207060437	2.8062888366421	5.23799563603025	0.0220987205060178	0.254748584748682
"SERPINE1"	0.977414827591449	3.07189432447497	5.66639788599976	0.0172929301761007	0.219689434821938
"AP1S1"	0.321745064700749	3.44653466815335	0.756499380665229	0.38442625760649	0.815411274530055
"VGF"	1.26422868085459	1.75367245660716	4.49573578405177	0.0339794878304808	0.322784404406709
"RPSAP46"	0.362548285483194	-1.83901070952082	0.261937908790143	0.608791900643329	0.881582308188352
"PLOD3"	1.13257047840336	5.9712603130004	10.4261454666727	0.00124243774543478	0.0378941178377063
"ZNHIT1"	0.248699266587205	3.57933529419674	0.451630799164395	0.501561529553806	0.85617882539497
"CLDN15"	0.702791003283307	3.12928872979716	3.39284102761335	0.0654800327159435	0.450519660047126
"FIS1"	-0.176418883319196	6.10753951741132	0.310177476580684	0.577571299047717	0.877215704758505
"IFT22"	-0.408653514601012	3.59362640256217	1.3648160501446	0.242704558782338	0.731075288330471
"COL26A1"	0.0246273470602073	0.433313313374467	0.00202729632823662	0.964086977499921	0.922070309618697
"CUX1"	0.142453353579393	6.3393161090876	0.211242737177599	0.645795098291044	0.888998461669182
"SH2B2"	0.896208783659273	1.61277453527097	3.3416126347567	0.0675483761869973	0.458125962558038
"AC091390.1"	-0.862903402932676	-0.274018786618287	2.07154184869966	0.150069738095129	0.643138949066631
"AC091390.2"	-0.0343546284168112	-0.708436379164663	0.00352167428943417	0.952678357812591	0.920700679937084
"SPDYE6"	-0.460914452242931	6.39413719819177	2.38509416087676	0.122497511248174	0.60107871523858
"PRKRIP1"	-0.231527356317262	4.88268933679362	0.501151298611432	0.478994687937286	0.849034231252862
"AC091390.4"	0.0850564969695615	3.12350474824426	0.0549316718818886	0.81469381353163	0.909327406805971
"AC091390.3"	-0.172017185329683	0.733592103907668	0.127142187819221	0.721413715518853	0.900116059533125
"ORAI2"	0.847501054001284	2.77127426533521	3.45644848600561	0.0630055076439781	0.441331140612944
"LRWD1"	0.371341422309846	3.48915061207208	0.868815663135717	0.351283391901337	0.799940916346802
"RASA4B"	0.267968731634664	5.88680827471141	0.717651121301259	0.396915466393154	0.82000234613805
"POLR2J3"	-0.0600444479558495	7.21346900361589	0.037384296219841	0.84668472140152	0.913380119459568
"SPDYE2"	-0.367481619428994	7.11524359789653	1.55908396648832	0.211799395597655	0.70778652928019
"POLR2J3"	-0.357881725973662	5.11899586870639	1.31018924174421	0.252360394974327	0.740034402955469
"RASA4"	0.809436067668232	5.55627329306116	7.06486272713015	0.00786103365179706	0.133719832566732
"SPDYE2B"	-0.432872320079688	6.83727694556877	2.11361005995864	0.145994551067378	0.639937799289433
"ALKBH4"	0.391245067772836	-0.112262759487916	0.40976604969949	0.522088273164476	0.861407352501779
"POLR2J"	-0.0326929298791152	6.50726604530463	0.0111139469755379	0.916040399539627	0.91936796352399
"AC093668.2"	0.19457552915989	5.79572937199861	0.43197027757185	0.511023743425057	0.85850243168392
"AC093668.3"	-1.11754362309689	2.61617417073693	8.5545256770607	0.00344664294596882	0.0765537857694938
"AC093668.1"	0.398476814649611	2.13748389763355	0.926916346839027	0.335665494434014	0.791751859880835
"AC105052.4"	0.534559562117005	1.6919653531726	1.56502701618881	0.21093068379969	0.706155539392023
"AC105052.1"	-0.039947543417048	6.50442989271496	0.0178342377892022	0.893762464664957	0.917997831316584
"UPK3BL1"	-0.36994839693469	2.13002313783919	0.650992147093575	0.41975818430687	0.82736365921813
"AC105052.3"	-0.176929824403409	6.53982596650474	0.324772279457534	0.568753695955745	0.875303323731848
"POLR2J2"	-0.321797939379677	4.06388553683094	0.93786926817593	0.33282641442851	0.790245369726881
"RASA4DP"	0.278585626493466	4.00923466542552	0.683265344847655	0.40846457708523	0.824004023556697
"FAM185A"	-0.168730408047797	3.45467882558262	0.23330915541061	0.629080921791033	0.885867468753092
"FBXL13"	0.11926156305413	3.25281649489294	0.122416644265392	0.726428081675735	0.900286517544365
"LRRC17"	-1.35458165385406	0.354573485277518	6.75240750777038	0.00936212744512061	0.148846949886863
"AC105052.2"	0.245278478964257	-0.635397355299051	0.199837398628727	0.654852125174948	0.891477267797278
"ARMC10"	-0.290325626741129	4.73315180675628	0.786270561554929	0.375230213462581	0.811327225545405
"CRYZP1"	-0.233643941784107	-0.693798045575443	0.174616588991926	0.676041072283573	0.894052043542264
"NAPEPLD"	-0.289503220504081	4.86753255939763	0.812581973009443	0.367357989025195	0.809088690273894
"AC007683.1"	-0.211507928517712	2.77205097068014	0.30561685388175	0.580382397319473	0.878169036626387
"RPL23AP95"	-0.421313276432193	0.348817192328481	0.738929275789107	0.390004085263398	0.817471971221385
"DPY19L2P2"	0.173714321526992	3.46648228965995	0.240610025036574	0.623765869349786	0.884740164272893
"PMPCB"	-0.126114657437242	5.68329228277091	0.167668483201481	0.682192267646556	0.894052043542264
"DNAJC2"	0.0536022492325423	5.0039799467812	0.0286767313275806	0.865527599133622	0.914335172041071
"PSMC2"	-0.347734123893317	6.6804644322812	1.32188670686383	0.250253726331279	0.737884085503745
"SLC26A5"	0.0271874624488085	1.78515455587281	0.00454192558871824	0.946268197113623	0.920691246655225
"RELN"	0.0765225715434089	6.38489720830667	0.0653403874907781	0.798246081560407	0.908039050556473
"RPS29P16"	0.440339297060344	-0.361020323845133	0.724728447142098	0.394597259120899	0.819146420249467
"ORC5"	-0.27282247678137	4.54342379670668	0.685931379372171	0.407551726720351	0.823880577416797
"KMT2E"	0.0719464728440241	8.22202182397679	0.0594265237256764	0.807404649563627	0.90889059973855
"SRPK2"	-0.412296066944553	7.49423301194861	1.74173809276951	0.186918749517178	0.684779197944252
"LHFPL3"	-0.320077133090415	4.23897326981174	0.671251121465559	0.412615748980377	0.825680067148118
"EIF4BP6"	0.0379861818189264	3.92120710910568	0.0118245084692177	0.913408273711523	0.91936796352399
"AC091286.1"	0.256247768229999	-2.5125626496867	0.104604795397321	0.746372152348462	0.901877498447936
"AC005070.3"	0.364710486113389	-1.2353605217387	0.384975283914693	0.534952502716151	0.865512145884017
"AC005070.2"	-0.732411630525408	-2.17201080683427	1.3434221283397	0.246431369468931	0.735098774801676
"AC004884.1"	-0.0891470262577726	-0.0703938019060005	0.0287575709138967	0.865340001337973	0.914289862719517
"RWDD4P1"	-0.305948288639504	1.72115107401938	0.51927024176437	0.47115314216916	0.847382722982289
"AC004884.2"	-0.0294958683545307	-1.71993382006479	0.00222057130661213	0.962415245585897	0.922070309618697
"PUS7"	0.039754230898812	3.89704139819663	0.0133281205406166	0.908090447255456	0.91936796352399
"RINT1"	-0.260927354211594	4.46875116745268	0.632774158578307	0.426339556606549	0.830837742136768
"EFCAB10"	1.11006719717796	-0.666835766585432	4.14704746032364	0.0417071877603579	0.359413501784464
"YBX1P2"	0.53869111750863	0.00344445479769128	0.9860332961691	0.320713807945248	0.783532918121985
"ATXN7L1"	-0.0972152486153218	3.9493212961478	0.0825595134160624	0.773858342323096	0.905092563243937
"AC005099.1"	0.181500116141406	-0.355724616378953	0.1157102940742	0.733734413893412	0.901156511134467
"CDHR3"	0.231192010504795	2.96373098511833	0.418849196276309	0.517511832165937	0.85968296514038
"SYPL1"	-0.19475119597648	5.66269570308615	0.360978900517011	0.547963081249199	0.87023199497737
"NAMPT"	1.21727902865515	7.86717883488547	17.3080129770353	3.17843735594574e-05	0.00244492776463447
"CCDC71L"	0.652666601576807	-2.28438161613703	0.969989780312663	0.324682727671892	0.786025365695395
"PIK3CG"	0.749248586815684	2.38582966159879	3.64728009109041	0.0561608560464833	0.418911356041475
"PRKAR2B"	-0.355978952450644	4.11166263729616	1.19709624283113	0.27390281911892	0.758147028308615
"HBP1"	0.425063777784761	6.18708420726051	2.11980594168566	0.145404966834402	0.638867993061514
"COG5"	-0.0721805220985412	7.58235739292218	0.0616365870838536	0.803927699452715	0.90889059973855
"GPR22"	-0.0787539113935547	1.76948402222252	0.0330189910812324	0.855809309301855	0.914125991948847
"DUS4L"	-0.344330338977442	2.29591503495053	0.759255004275739	0.383561767739131	0.814825204323616
"BCAP29"	-0.177987829901274	5.71635197273307	0.334456507787069	0.563046643544268	0.874836801122145
"SLC26A4"	-0.115875263315961	1.17728705503738	0.0705887247506993	0.790481518677197	0.906506753875232
"CBLL1"	-0.03676087867921	4.12307874544176	0.0109612968656023	0.916616867608463	0.91936796352399
"SLC26A3"	1.06906142354848	-0.377412363873666	4.06859334030057	0.0436876409576218	0.369769774189472
"DLD"	-0.681794079435041	7.78618006296049	5.20797247114882	0.0224835396756658	0.257187359157334
"LAMB1"	-0.332302586620257	5.00275978126288	0.875205605855683	0.349518196554109	0.799525265621448
"LAMB4"	1.24021603732782	-1.40771595454891	4.30015295514925	0.0381089454751952	0.342356614485006
"NRCAM"	-0.375660887077602	8.13398980478248	1.36196627461032	0.24319699955368	0.731404266384023
"PNPLA8"	0.0117987421438914	6.00203688470737	0.00159058372690168	0.968187103623162	0.922903406609982
"THAP5"	-0.0316501801041101	4.97888744054948	0.00997957489336798	0.920425445284328	0.91936796352399
"RPL7P32"	0.29433540688278	2.42203100552616	0.596822298466677	0.439793038122799	0.835457877354493
"DNAJB9"	-0.0440997508425255	4.66021792919436	0.0186298071271978	0.891433098253536	0.917773112569338
"IMMP2L"	-0.0941572787053139	2.19164672833639	0.0548302662485773	0.814861826985177	0.909327406805971
"LRRN3"	-0.600971739757416	3.86505740042476	3.22077434844027	0.0727092271719007	0.476138762944567
"AC003989.2"	0.093255208607232	-2.36547056933775	0.0226249883468093	0.880436378606511	0.917060541675797
"AC003989.1"	0.433608273978515	-0.161282980655646	0.664078513226313	0.415123756613838	0.825720816853462
"DOCK4"	-0.210509572826587	8.36745341054248	0.51532981752797	0.47284067663258	0.847468940330113
"AC003080.1"	-0.0708718984587012	0.21565439538967	0.0212985131412609	0.883968674287779	0.917448437575134
"ZNF277"	-0.217839959654421	4.24448282638527	0.437485865941582	0.50833842355959	0.857724497957674
"IFRD1"	0.776751225590604	7.17701558276905	7.10462767963521	0.00768851933501763	0.131641488738758
"LSMEM1"	1.18269573308499	0.844452690519007	6.34040775344254	0.0118017748405741	0.174877488748252
"MIPEPP1"	0.113819147513435	-1.41661013127214	0.0393900245341818	0.842677977917979	0.912404358166656
"TMEM168"	-0.643107746818281	3.75172602023946	3.5124668544999	0.060908700882324	0.43524074431321
"BMT2"	0.314552930726759	2.54415782635214	0.673101008327556	0.41197253911289	0.825680067148118
"GPR85"	-0.343808799220395	2.92420401770201	0.713426832294029	0.398308528586162	0.820595098956169
"SMIM30"	-0.156963438565263	4.41157259065743	0.225621955955344	0.634789257173789	0.886852109306005
"FOXP2"	-0.464196721806483	7.07060760315947	2.03073503423127	0.154146041197308	0.649003748186279
"MDFIC"	0.390958566183465	2.29308337664595	1.04382799247296	0.306932850377327	0.775321948433466
"TFEC"	0.637821719609401	1.96780521809885	2.47433298953831	0.11571852457656	0.586522232859699
"TES"	0.599892523802784	2.51093176340982	2.02729302467358	0.154495571602085	0.649003748186279
"CAV2"	-0.132888756510381	1.83167762161685	0.0750717396030094	0.784090596323882	0.90588890425221
"CAV1"	0.301853520642012	3.27404631876292	0.569497052742289	0.450458843451494	0.839677665105799
"MET"	-0.0653012809993063	4.43998645962517	0.0424569772521579	0.836751144505183	0.911408004874415
"CAPZA2"	-0.0751517277355775	7.37719820505337	0.0634177490618413	0.801173388386	0.908456945545327
"ST7"	0.0832394134479164	4.66393220406134	0.0677684439910582	0.794614070163007	0.90689175107845
"ST7-OT4"	-0.151050362900729	-0.0524597615541753	0.0919215368127517	0.761748386261515	0.904039983250388
"AC106873.1"	0.141247841288554	-1.94473687854398	0.0549898133684401	0.814597555861988	0.909327406805971
"RF02189"	-0.34044829778469	-2.29480855322683	0.293022517262592	0.588290108943445	0.879807534252005
"TPM3P1"	0.199110284530645	0.857019133521397	0.188173564895253	0.664441110723466	0.893426501365482
"ASZ1"	-1.09407888063103	-2.53343215175623	2.31689348916971	0.127975378661374	0.610400679496159
"CFTR"	-1.08953742982513	3.36232294690753	9.56311907143968	0.00198525506545947	0.0521855431919167
"CTTNBP2"	-0.591922360805921	7.05690678948108	3.78389387758268	0.0517481028225308	0.402636323201634
"LSM8"	0.0687925461064069	3.39052802390255	0.0387089222001791	0.844026442664149	0.912965365845088
"ANKRD7"	-0.347923520961435	1.47662242096131	0.602951951928695	0.437453934092184	0.834614833739069
"KCND2"	-0.150486763876919	6.43441443434233	0.200873180128923	0.654016961440962	0.891203765023762
"TSPAN12"	-0.559626309095633	4.18305789302248	2.62665292463731	0.105083024017062	0.561496086712614
"ING3"	-0.362826893142747	4.55547772864252	1.28219351749729	0.257491585902626	0.74463901441479
"CPED1"	0.139503780020564	3.43461591332394	0.145810480759156	0.702571601282884	0.897250843782275
"WNT16"	1.56901399684428	-1.51176000336332	6.02295499182647	0.0141209838394679	0.195922762018198
"FAM3C"	-0.294264093754681	5.17772475515923	0.80940753158653	0.36829547214028	0.809564971654097
"PTPRZ1"	-0.198180085036772	9.22461049287767	0.454290497129477	0.500304476416347	0.855422577966912
"AASS"	-0.649438040700083	7.51774098523564	4.91547913130768	0.0266170797080257	0.28388968517231
"FEZF1"	0.54333020441228	-0.0387696486814719	1.09095655376132	0.296259364650973	0.770485390744413
"RNF148"	-0.103773934947563	-1.1231222112337	0.0354483308685616	0.850659301642124	0.913759589993925
"CADPS2"	-0.476330777723814	5.38358848012457	2.44929941490871	0.117577334862432	0.591263473089666
"RPS26P31"	0.465272825386708	-1.00259156333922	0.671680976559402	0.412466155342707	0.825680067148118
"RNF133"	0.159460360557604	-1.80425663220957	0.0706490532998245	0.790394093238619	0.906506753875232
"IQUB"	0.199630058615452	1.90034821501104	0.236899276098994	0.626454645620121	0.8847805646168
"NDUFA5"	-0.671103415992388	5.63813823807512	4.51863272492172	0.0335276152166633	0.321313159493237
"LMOD2"	0.0468164503714547	-2.46197284959469	0.00472668433193846	0.945187912786433	0.920691246655225
"WASL"	0.0700648993189165	4.85618580237779	0.0402545870695974	0.840983630196347	0.912057251578763
"TMEM229A"	-0.0452556244307475	2.06916505961276	0.0102258683070122	0.919452792096961	0.91936796352399
"GPR37"	-0.840316673671081	5.6554747046601	5.98984236741683	0.0143884881065785	0.197797951663161
"POT1"	-0.210244637439724	4.26340350002119	0.419585251028515	0.517144068499406	0.85968296514038
"EEF1GP1"	-0.210944093390652	-0.285870920387608	0.151202502732983	0.697388842196941	0.895781010120054
"GRM8"	0.10594731011739	2.92011802928195	0.0800704210995384	0.777202001006623	0.905164490387396
"ZNF800"	0.0729940218455534	5.49243019671839	0.0570363469790252	0.811242961992352	0.90889059973855
"AC000123.3"	0.692410156181824	-2.28122442880411	1.28505003679632	0.256962173727852	0.744239541332051
"GCC1"	0.410639911715422	2.86368754556104	1.0604847718195	0.30310464579637	0.773091633012846
"ARF5"	-0.0987708227591963	4.24259153167141	0.0750273783298994	0.784152818213384	0.90588890425221
"SND1"	-0.0451807579859701	6.78600258026116	0.0214044440326928	0.88368253160846	0.917448437575134
"LRRC4"	0.1763282061727	3.40230900361902	0.213183363225623	0.644283676384466	0.88883833909076
"RBM28"	-0.172726925033362	6.57164530909471	0.331543029930806	0.564751905677476	0.875146744465218
"AC006529.1"	0.42724644454682	-0.823700039959373	0.631764096443565	0.426708969224421	0.830837742136768
"SND1-IT1"	-0.192522043481358	-0.126406759934489	0.130869756483617	0.717531944722052	0.899510390183788
"IMPDH1"	0.903891980092064	4.99258761845273	6.8527972820927	0.00885025988142763	0.144228603392156
"HILPDA"	1.8293399027859	3.49551212288027	24.3596965996665	7.99234248990576e-07	0.000112988345915715
"AC010655.2"	1.42017993112023	0.564158576218271	8.86497351510675	0.00290694467543972	0.0678056062772346
"METTL2B"	-0.102408967934691	5.411978619707	0.106600459493397	0.74404816352549	0.901793895609294
"AC010655.4"	0.106615120649061	-0.372808184657538	0.0410420497983566	0.839456776779035	0.911483657793626
"AC010655.3"	1.38856651222857	1.78381994868181	9.25257366332035	0.00235164698397098	0.0592096351293011
"FAM71F2"	-0.275215852990849	2.16887321032523	0.416321804838252	0.518778121636243	0.859884954832163
"FAM71F1"	-0.590419779005449	-1.09003678560652	1.09269501846563	0.295874850448051	0.770160657748435
"CALU"	-0.097919757467446	5.54963862985121	0.102337534552632	0.749042331469054	0.901877498447936
"AC090114.2"	-0.106187243429676	-2.12117447700889	0.0235958943812182	0.877917605145519	0.916594656514527
"AC090114.3"	-0.0545061745678843	4.76205262856083	0.0304722044406436	0.861423106051005	0.914263321634643
"AC090114.1"	0.114748430107101	1.82049285265426	0.0781522394288299	0.779817232084628	0.905701829760389
"AC108010.1"	0.251759616890774	4.33396078596929	0.606386682524816	0.436151540734588	0.834614833739069
"AC018638.4"	0.0546751213272879	8.0905190514254	0.0339707100418032	0.853769133193126	0.914125991948847
"AC018638.2"	0.100743986615279	4.18002960358637	0.0917292875509901	0.761990129163782	0.904055643662207
"AC018638.1"	0.0411088871495873	-2.42206605835753	0.00348143339479456	0.952949182800734	0.920700679937084
"AC018638.5"	0.207188656622361	4.50937924952258	0.415956454079478	0.51896162217871	0.860008612007488
"CICP14"	0.493777526356313	3.26792470026779	1.78003576516569	0.182144934742778	0.682708231820444
"OPN1SW"	0.064187321192061	1.29208942345231	0.0214103025289094	0.883666727646428	0.917448437575134
"CCDC136"	-0.108173361107455	5.81104294346838	0.083617680826876	0.772453415826203	0.904900029617341
"FLNC"	0.53789231596858	6.3286611058983	2.85494874357204	0.0910931429905851	0.529081730401789
"ATP6V1F"	-0.0111186755230482	3.3548507257411	0.000832494606832768	0.976981844416543	0.924054476036145
"ATP6V1FNB"	0.108093378117019	-1.07364786512681	0.0289262927073759	0.864949334449305	0.914289862719517
"AC025594.1"	0.192231627980466	-1.08120015754438	0.0994899200567172	0.752442610608463	0.902139086749489
"IRF5"	0.070376597046743	1.39632232279419	0.0232945715909016	0.878693541284402	0.916938344428082
"TNPO3"	0.125894406581886	6.12123215036434	0.166162138860514	0.683545406228934	0.894081798391443
"ODCP"	0.478149565576048	-1.72019071008145	0.606607658678005	0.436067953125934	0.834614833739069
"TPI1P2"	-0.138543338996616	0.0549519414046447	0.0708561481779597	0.790094284277436	0.906506753875232
"AC011005.1"	0.340630391933707	-0.184914037085471	0.347442042965316	0.555564711384105	0.872955527725975
"TSPAN33"	0.789984168052095	3.36338747935916	4.72754193127138	0.0296832779092374	0.301338863879683
"SMO"	0.767896205501827	2.65604524021478	3.86015233722564	0.04944583870327	0.394564802127526
"AHCYL2"	0.00846807990230796	6.45831431208823	0.000780407832792207	0.977713370850173	0.924054476036145
"AC009244.1"	0.216445224414596	0.149886214877498	0.195197156531811	0.658625816754284	0.891695556331864
"STRIP2"	0.470074124331948	4.99842558621062	2.09314910775599	0.147960802197833	0.640257021164368
"SMKR1"	-0.217560671035028	-2.09999437536272	0.105597922765915	0.745212601811916	0.901793895609294
"NRF1"	0.0941315460750821	4.13149531879724	0.0818490997133283	0.774807033242133	0.905092563243937
"AC078846.1"	0.080419905732677	-1.67840598431774	0.017087234259515	0.895998275373591	0.918558305145012
"UBE2H"	0.065443181910508	4.53053149338404	0.0372304473545242	0.84699661472602	0.913380119459568
"ZC3HC1"	-0.0902079420362245	2.66674571047611	0.0495605637305303	0.823829697115931	0.910051688812494
"KLHDC10"	-0.363191707915704	5.36897007656166	1.28807446298434	0.256403106041117	0.74320307005183
"TMEM209"	-0.428692990273147	4.97630305831002	1.67836394734339	0.19514198732641	0.694029776665481
"CPA2"	-0.846615793821072	0.678612318374682	2.83317222305568	0.0923358069508217	0.531571833922059
"CPA4"	-0.58165372037801	-0.965218535524324	0.80873314381526	0.368495062351507	0.809564971654097
"CEP41"	-0.425661781373551	5.01608966011091	1.72110966186699	0.189550269769376	0.687694792323435
"MEST"	-0.524611676542252	5.2085716611058	2.50471507353512	0.113506012032051	0.581933757020143
"COPG2"	-0.619295993157475	4.49454917499935	3.47482045417204	0.0623094836696828	0.438806225880927
"AC007938.2"	-0.115264782419493	-1.92715880017118	0.0348465690564836	0.85191753061255	0.913759589993925
"AC007938.3"	-0.745045778110054	0.220450821055462	2.04295007515614	0.15291284167701	0.647840519794792
"AC234644.1"	-1.72268928271342	-1.79704721721314	6.92010446840943	0.00852319967234092	0.14109894222062
"AC016831.6"	0.705106761763314	-1.17468531429104	1.42474494086754	0.232623985238393	0.724967922523203
"LINC-PINT"	1.13563072364804	-1.82591921960484	3.31893463012814	0.0684861963554308	0.46119338932493
"LINC-PINT"	0.816869375279044	-0.596469496328825	2.25720211913461	0.132994149104302	0.619523760506909
"MKLN1-AS"	0.0457241298138918	-1.84919712755806	0.00407914924741704	0.949075159098306	0.920700679937084
"MKLN1"	-0.0515490499814362	7.92210819657019	0.0309304856070227	0.860395563656811	0.914263321634643
"PODXL"	1.32913145754276	5.4749350484678	12.8535905333858	0.000336832316694305	0.0148681416774806
"LINC00513"	0.49468936895838	-1.86189844776394	0.636649105944519	0.424926815594764	0.830522996736278
"AC058791.1"	0.74758877052544	-1.50683889848096	1.48363579977779	0.22320653299508	0.71821939500736
"AC009362.1"	0.44186705164326	-2.16522461129794	0.392679028737689	0.530894541488883	0.864699185196532
"EEF1B2P6"	-0.218997173789663	-0.366327644251455	0.161052632060838	0.688189227567244	0.894838129477655
"NDUFB9P2"	-0.575678513279683	0.444034334699557	1.14966940304399	0.283618365823181	0.765149417879888
"PLXNA4"	0.36590670394074	5.87495330198335	1.04788491068503	0.30599471425944	0.77493150956251
"CHCHD3"	-0.173239547712898	4.905765584787	0.277365782298061	0.598432997146571	0.881357828721413
"AC008038.1"	0.180793593824115	5.03183217196107	0.326402369659909	0.567785221890478	0.875229782100137
"AC083873.1"	0.356925747429945	1.47046090293279	0.661729217044578	0.415950127652788	0.826097924871365
"EXOC4"	-0.13127578929722	6.63454740992661	0.194645719196558	0.659077828688236	0.891905942926229
"LRGUK"	0.612938338672293	2.41787229861094	2.47714109978817	0.115512047151113	0.585726737384602
"SLC35B4"	-0.248561212746849	4.41235297950926	0.50981182314634	0.475220327747087	0.848376593560608
"AKR1B1"	0.00857607001691704	6.96441756703389	0.000701900127921817	0.978863799530681	0.924124019304187
"BPGM"	-0.413459239319265	3.79683809912732	1.38154032945606	0.239838947386045	0.730006112529815
"CALD1"	0.22841551249718	7.05383378516021	0.60248267905596	0.4376323363275	0.834614833739069
"AGBL3"	-0.139795497494779	2.48601877692513	0.13353802479487	0.71479153320362	0.89865948414373
"CYREN"	-0.233962642960324	1.8921668087492	0.292154976101684	0.588842869000129	0.879807534252005
